"condition","subject","session","cycle","trial","test","stimulus","category","response","dangerous","nutricious","correct","cumulative","RT","motivation","competence","communication","complement","mean_correct"
1,14,1,3,86,0,"10010.jpg",2,2,0,1,1,6000,1690,3,4,2,2,0.96
1,14,1,3,87,0,"11010.jpg",2,2,0,1,1,6100,2151,3,4,2,2,0.92
1,14,1,3,88,0,"11111.jpg",4,4,1,1,1,6200,1610,3,4,2,2,1
1,14,1,3,89,0,"01010.jpg",2,2,0,1,1,6300,2336,3,4,2,2,0.88
1,14,1,3,90,0,"00111.jpg",2,2,0,1,1,6400,3011,3,4,2,2,0.92
1,14,1,3,91,0,"00101.jpg",1,1,0,0,1,6500,2829,3,4,2,2,0.84
1,14,1,3,92,0,"01011.jpg",2,2,0,1,1,6600,1834,3,4,2,2,0.92
1,14,1,3,93,0,"10101.jpg",3,3,1,0,1,6700,3082,3,4,2,2,0.84
1,14,1,3,94,0,"01001.jpg",1,1,0,0,1,6800,2280,3,4,2,2,0.92
1,14,1,3,95,0,"00000.jpg",1,1,0,0,1,6900,1693,3,4,2,2,0.92
1,14,1,3,96,0,"11101.jpg",3,3,1,0,1,7000,1779,3,4,2,2,0.92
1,14,1,0,97,1,"11111pt.jpg",4,3,1,1,0,7000,10702,3,4,2,2,0.52
1,14,1,0,98,1,"10101pt.jpg",3,3,1,0,1,7000,5439,3,4,2,2,0.68
1,14,1,0,99,1,"00101pt.jpg",1,1,0,0,1,7000,11300,3,4,2,2,0.52
1,14,1,0,100,1,"11011pt.jpg",2,2,0,1,1,7000,26807,3,4,2,2,0.68
1,14,1,0,101,1,"00111pt.jpg",2,2,0,1,1,7000,8555,3,4,2,2,0.68
1,14,1,0,102,1,"01000pt.jpg",1,1,0,0,1,7000,3588,3,4,2,2,0.6
1,14,1,0,103,1,"11110pt.jpg",4,4,1,1,1,7000,3850,3,4,2,2,0.68
1,14,1,0,104,1,"01010pt.jpg",2,2,0,1,1,7000,4039,3,4,2,2,0.76
1,15,1,1,1,0,"11011.jpg",2,4,0,1,0,-100,37491,1.5,2,3,1.5,0.28
1,15,1,1,2,0,"01010.jpg",2,4,0,1,0,-200,51471,1.5,2,3,1.5,0.24
1,15,1,1,3,0,"11001.jpg",1,3,0,0,0,-300,101604,1.5,2,3,1.5,0.68
1,15,1,1,4,0,"11001.jpg",1,1,0,0,1,-200,7723,1.5,2,3,1.5,0.48
1,15,1,1,5,0,"00101.jpg",1,3,0,0,0,-300,35726,1.5,2,3,1.5,0.32
1,15,1,1,6,0,"00110.jpg",2,2,0,1,1,-200,7697,1.5,2,3,1.5,0.56
1,15,1,1,7,0,"10111.jpg",4,2,1,1,0,-300,2117,1.5,2,3,1.5,0.64
1,15,1,1,8,0,"10001.jpg",1,1,0,0,1,-200,8023,1.5,2,3,1.5,0.68
1,15,1,1,9,0,"01010.jpg",2,2,0,1,1,-100,12855,1.5,2,3,1.5,0.64
1,15,1,1,10,0,"01011.jpg",2,2,0,1,1,0,4646,1.5,2,3,1.5,0.56
1,15,1,1,11,0,"11100.jpg",3,3,1,0,1,100,5884,1.5,2,3,1.5,0.72
1,15,1,1,12,0,"11111.jpg",4,4,1,1,1,200,7106,1.5,2,3,1.5,0.72
1,15,1,1,13,0,"01011.jpg",2,2,0,1,1,300,4572,1.5,2,3,1.5,0.8
1,15,1,1,14,0,"01000.jpg",1,1,0,0,1,400,8783,1.5,2,3,1.5,0.6
1,15,1,1,15,0,"01100.jpg",1,3,0,0,0,300,4863,1.5,2,3,1.5,0.64
1,15,1,1,16,0,"00110.jpg",2,4,0,1,0,200,10492,1.5,2,3,1.5,0.68
1,15,1,1,17,0,"00110.jpg",2,2,0,1,1,300,11561,1.5,2,3,1.5,0.76
1,15,1,1,18,0,"11110.jpg",4,4,1,1,1,400,7307,1.5,2,3,1.5,0.6
1,15,1,1,19,0,"11111.jpg",4,4,1,1,1,500,6190,1.5,2,3,1.5,0.72
1,15,1,1,20,0,"00100.jpg",1,1,0,0,1,600,12526,1.5,2,3,1.5,0.56
1,15,1,1,21,0,"01110.jpg",2,4,0,1,0,500,4288,1.5,2,3,1.5,0.56
1,15,1,1,22,0,"01010.jpg",2,2,0,1,1,600,7989,1.5,2,3,1.5,0.68
1,15,1,1,23,0,"11010.jpg",2,2,0,1,1,700,13215,1.5,2,3,1.5,0.76
1,15,1,1,24,0,"10001.jpg",1,1,0,0,1,800,9110,1.5,2,3,1.5,0.6
1,15,1,1,25,0,"00111.jpg",2,1,0,1,0,700,41097,1.5,2,3,1.5,0.72
1,15,1,1,26,0,"11001.jpg",1,1,0,0,1,800,8933,1.5,2,3,1.5,0.64
1,15,1,1,27,0,"11100.jpg",3,3,1,0,1,900,7033,1.5,2,3,1.5,0.72
1,15,1,1,28,0,"11101.jpg",3,3,1,0,1,1000,5680,1.5,2,3,1.5,0.6
1,15,1,1,29,0,"11110.jpg",4,4,1,1,1,1100,6103,1.5,2,3,1.5,0.8
1,15,1,1,30,0,"11101.jpg",3,3,1,0,1,1200,3114,1.5,2,3,1.5,0.72
1,15,1,1,31,0,"00010.jpg",2,2,0,1,1,1300,9151,1.5,2,3,1.5,0.64
1,15,1,1,32,0,"01100.jpg",1,3,0,0,0,1200,5512,1.5,2,3,1.5,0.64
1,15,1,2,33,0,"11010.jpg",2,2,0,1,1,1300,5788,1.5,2,3,1.5,0.68
1,15,1,2,34,0,"11011.jpg",2,2,0,1,1,1400,3724,1.5,2,3,1.5,0.76
1,15,1,2,35,0,"10000.jpg",1,1,0,0,1,1500,20079,1.5,2,3,1.5,0.8
1,15,1,2,36,0,"00011.jpg",2,2,0,1,1,1600,13837,1.5,2,3,1.5,0.84
1,15,1,2,37,0,"00001.jpg",1,1,0,0,1,1700,24691,1.5,2,3,1.5,0.8
1,15,1,2,38,0,"11011.jpg",2,2,0,1,1,1800,5953,1.5,2,3,1.5,0.76
1,15,1,2,39,0,"01101.jpg",1,3,0,0,0,1700,37299,1.5,2,3,1.5,0.72
1,15,1,2,40,0,"00001.jpg",1,1,0,0,1,1800,11495,1.5,2,3,1.5,0.92
1,15,1,2,41,0,"00000.jpg",1,1,0,0,1,1900,4155,1.5,2,3,1.5,0.84
1,15,1,2,42,0,"01101.jpg",1,1,0,0,1,2000,15828,1.5,2,3,1.5,0.84
1,15,1,2,43,0,"10110.jpg",4,4,1,1,1,2100,34973,1.5,2,3,1.5,0.76
1,15,1,2,44,0,"00011.jpg",2,2,0,1,1,2200,9124,1.5,2,3,1.5,0.84
1,15,1,2,45,0,"11111.jpg",4,4,1,1,1,2300,10959,1.5,2,3,1.5,0.72
1,15,1,2,46,0,"00111.jpg",2,4,0,1,0,2200,12098,1.5,2,3,1.5,0.88
1,15,1,2,47,0,"01011.jpg",2,2,0,1,1,2300,5838,1.5,2,3,1.5,0.8
1,15,1,2,48,0,"00010.jpg",2,2,0,1,1,2400,7492,1.5,2,3,1.5,0.88
1,15,1,2,49,0,"10100.jpg",3,3,1,0,1,2500,17063,1.5,2,3,1.5,0.92
1,15,1,2,50,0,"10110.jpg",4,4,1,1,1,2600,5631,1.5,2,3,1.5,0.88
1,15,1,2,51,0,"11101.jpg",3,3,1,0,1,2700,13421,1.5,2,3,1.5,0.8
1,15,1,2,52,0,"10110.jpg",4,4,1,1,1,2800,17308,1.5,2,3,1.5,0.76
1,15,1,2,53,0,"11110.jpg",4,4,1,1,1,2900,18512,1.5,2,3,1.5,0.84
1,15,1,2,54,0,"01111.jpg",2,2,0,1,1,3000,8346,1.5,2,3,1.5,0.88
1,15,1,2,55,0,"01101.jpg",1,1,0,0,1,3100,12869,1.5,2,3,1.5,0.88
1,15,1,2,56,0,"01000.jpg",1,1,0,0,1,3200,12986,1.5,2,3,1.5,0.8
1,15,1,2,57,0,"01000.jpg",1,1,0,0,1,3300,4436,1.5,2,3,1.5,0.8
1,15,1,2,58,0,"01111.jpg",2,2,0,1,1,3400,10890,1.5,2,3,1.5,0.8
1,15,1,2,59,0,"10001.jpg",1,1,0,0,1,3500,17559,1.5,2,3,1.5,0.88
1,15,1,2,60,0,"10010.jpg",2,2,0,1,1,3600,6626,1.5,2,3,1.5,0.68
1,15,1,2,61,0,"10011.jpg",2,2,0,1,1,3700,3049,1.5,2,3,1.5,0.92
1,15,1,2,62,0,"00000.jpg",1,1,0,0,1,3800,6640,1.5,2,3,1.5,0.76
1,15,1,2,63,0,"10100.jpg",3,3,1,0,1,3900,3606,1.5,2,3,1.5,0.96
1,15,1,2,64,0,"10111.jpg",4,4,1,1,1,4000,5183,1.5,2,3,1.5,0.88
1,15,1,3,65,0,"10101.jpg",3,3,1,0,1,4100,7350,1.5,2,3,1.5,0.92
1,15,1,3,66,0,"01100.jpg",1,1,0,0,1,4200,6473,1.5,2,3,1.5,0.88
1,15,1,3,67,0,"00001.jpg",1,1,0,0,1,4300,3296,1.5,2,3,1.5,0.88
1,15,1,3,68,0,"01001.jpg",1,1,0,0,1,4400,2996,1.5,2,3,1.5,0.84
1,15,1,3,69,0,"10011.jpg",2,2,0,1,1,4500,3581,1.5,2,3,1.5,0.84
1,15,1,3,70,0,"00011.jpg",2,2,0,1,1,4600,2655,1.5,2,3,1.5,0.88
1,15,1,3,71,0,"10100.jpg",3,3,1,0,1,4700,4100,1.5,2,3,1.5,0.84
1,15,1,3,72,0,"11100.jpg",3,3,1,0,1,4800,2842,1.5,2,3,1.5,0.84
1,15,1,3,73,0,"01110.jpg",2,2,0,1,1,4900,4098,1.5,2,3,1.5,0.88
1,15,1,3,74,0,"00100.jpg",1,1,0,0,1,5000,4174,1.5,2,3,1.5,0.92
1,15,1,3,75,0,"10101.jpg",3,3,1,0,1,5100,6080,1.5,2,3,1.5,0.96
1,15,1,3,76,0,"10000.jpg",1,1,0,0,1,5200,4246,1.5,2,3,1.5,0.88
1,15,1,3,77,0,"00101.jpg",1,1,0,0,1,5300,2219,1.5,2,3,1.5,0.88
1,15,1,3,78,0,"00101.jpg",1,1,0,0,1,5400,2011,1.5,2,3,1.5,0.88
1,15,1,3,79,0,"10010.jpg",2,2,0,1,1,5500,3523,1.5,2,3,1.5,0.88
1,15,1,3,80,0,"01001.jpg",1,1,0,0,1,5600,3879,1.5,2,3,1.5,0.96
1,15,1,3,81,0,"00010.jpg",2,2,0,1,1,5700,3172,1.5,2,3,1.5,0.76
1,15,1,3,82,0,"11000.jpg",1,1,0,0,1,5800,4837,1.5,2,3,1.5,0.96
1,15,1,3,83,0,"11000.jpg",1,1,0,0,1,5900,6156,1.5,2,3,1.5,0.96
1,15,1,3,84,0,"10011.jpg",2,2,0,1,1,6000,2950,1.5,2,3,1.5,0.88
1,15,1,3,85,0,"00111.jpg",2,2,0,1,1,6100,4618,1.5,2,3,1.5,0.84
1,15,1,3,86,0,"00000.jpg",1,1,0,0,1,6200,4225,1.5,2,3,1.5,0.96
1,15,1,3,87,0,"00100.jpg",1,1,0,0,1,6300,1625,1.5,2,3,1.5,0.92
1,15,1,3,88,0,"01001.jpg",1,1,0,0,1,6400,1593,1.5,2,3,1.5,1
1,15,1,3,89,0,"01111.jpg",2,2,0,1,1,6500,3306,1.5,2,3,1.5,0.88
1,15,1,3,90,0,"11010.jpg",2,2,0,1,1,6600,2614,1.5,2,3,1.5,0.92
1,15,1,3,91,0,"10111.jpg",4,4,1,1,1,6700,6701,1.5,2,3,1.5,0.84
1,15,1,3,92,0,"10010.jpg",2,2,0,1,1,6800,3193,1.5,2,3,1.5,0.92
1,15,1,3,93,0,"10000.jpg",1,1,0,0,1,6900,2273,1.5,2,3,1.5,0.84
1,15,1,3,94,0,"11000.jpg",1,1,0,0,1,7000,3728,1.5,2,3,1.5,0.92
1,15,1,3,95,0,"10101.jpg",3,3,1,0,1,7100,4700,1.5,2,3,1.5,0.92
1,15,1,3,96,0,"01110.jpg",2,2,0,1,1,7200,3513,1.5,2,3,1.5,0.92
1,15,1,0,97,1,"11110pt.jpg",4,3,1,1,0,7200,13992,1.5,2,3,1.5,0.52
1,15,1,0,98,1,"11111pt.jpg",4,4,1,1,1,7200,23038,1.5,2,3,1.5,0.68
1,15,1,0,99,1,"01010pt.jpg",2,2,0,1,1,7200,17851,1.5,2,3,1.5,0.52
1,15,1,0,100,1,"00111pt.jpg",2,2,0,1,1,7200,33511,1.5,2,3,1.5,0.68
1,15,1,0,101,1,"01000pt.jpg",1,1,0,0,1,7200,7457,1.5,2,3,1.5,0.68
1,15,1,0,102,1,"10101pt.jpg",3,3,1,0,1,7200,7596,1.5,2,3,1.5,0.6
1,15,1,0,103,1,"00101pt.jpg",1,1,0,0,1,7200,11321,1.5,2,3,1.5,0.68
1,15,1,0,104,1,"11011pt.jpg",2,2,0,1,1,7200,13948,1.5,2,3,1.5,0.76
1,16,1,1,1,0,"11000.jpg",1,4,0,0,0,-100,48422,1.5,2,2.5,1,0.28
1,16,1,1,2,0,"00000.jpg",1,1,0,0,1,0,21724,1.5,2,2.5,1,0.24
1,16,1,1,3,0,"10000.jpg",1,1,0,0,1,100,18416,1.5,2,2.5,1,0.68
1,16,1,1,4,0,"11100.jpg",3,2,1,0,0,0,17088,1.5,2,2.5,1,0.48
1,16,1,1,5,0,"00011.jpg",2,2,0,1,1,100,29772,1.5,2,2.5,1,0.32
1,16,1,1,6,0,"01100.jpg",1,3,0,0,0,0,27094,1.5,2,2.5,1,0.56
1,16,1,1,7,0,"00000.jpg",1,1,0,0,1,100,23122,1.5,2,2.5,1,0.64
1,16,1,1,8,0,"00011.jpg",2,2,0,1,1,200,7165,1.5,2,2.5,1,0.68
1,16,1,1,9,0,"11011.jpg",2,4,0,1,0,100,8910,1.5,2,2.5,1,0.64
1,16,1,1,10,0,"11000.jpg",1,1,0,0,1,200,18027,1.5,2,2.5,1,0.56
1,16,1,1,11,0,"00111.jpg",2,2,0,1,1,300,24577,1.5,2,2.5,1,0.72
1,16,1,1,12,0,"10011.jpg",2,2,0,1,1,400,7076,1.5,2,2.5,1,0.72
1,16,1,1,13,0,"10100.jpg",3,3,1,0,1,500,16297,1.5,2,2.5,1,0.8
1,16,1,1,14,0,"00001.jpg",1,1,0,0,1,600,17670,1.5,2,2.5,1,0.6
1,16,1,1,15,0,"11000.jpg",1,1,0,0,1,700,3195,1.5,2,2.5,1,0.64
1,16,1,1,16,0,"01001.jpg",1,1,0,0,1,800,12124,1.5,2,2.5,1,0.68
1,16,1,1,17,0,"01000.jpg",1,1,0,0,1,900,5488,1.5,2,2.5,1,0.76
1,16,1,1,18,0,"00010.jpg",2,3,0,1,0,800,32053,1.5,2,2.5,1,0.6
1,16,1,1,19,0,"00101.jpg",1,4,0,0,0,700,25850,1.5,2,2.5,1,0.72
1,16,1,1,20,0,"10010.jpg",2,3,0,1,0,600,11784,1.5,2,2.5,1,0.56
1,16,1,1,21,0,"01011.jpg",2,2,0,1,1,700,25402,1.5,2,2.5,1,0.56
1,16,1,1,22,0,"10000.jpg",1,1,0,0,1,800,4720,1.5,2,2.5,1,0.68
1,16,1,1,23,0,"11001.jpg",1,2,0,0,0,700,8253,1.5,2,2.5,1,0.76
1,16,1,1,24,0,"01100.jpg",1,2,0,0,0,600,30138,1.5,2,2.5,1,0.6
1,16,1,1,25,0,"01011.jpg",2,2,0,1,1,700,14733,1.5,2,2.5,1,0.72
1,16,1,1,26,0,"01010.jpg",2,1,0,1,0,600,37368,1.5,2,2.5,1,0.64
1,16,1,1,27,0,"11010.jpg",2,4,0,1,0,500,25659,1.5,2,2.5,1,0.72
1,16,1,1,28,0,"11100.jpg",3,2,1,0,0,400,45752,1.5,2,2.5,1,0.6
1,16,1,1,29,0,"11111.jpg",4,4,1,1,1,500,34145,1.5,2,2.5,1,0.8
1,16,1,1,30,0,"10011.jpg",2,2,0,1,1,600,4347,1.5,2,2.5,1,0.72
1,16,1,1,31,0,"11010.jpg",2,2,0,1,1,700,3701,1.5,2,2.5,1,0.64
1,16,1,1,32,0,"00110.jpg",2,4,0,1,0,600,35658,1.5,2,2.5,1,0.64
1,16,1,2,33,0,"11001.jpg",1,2,0,0,0,500,26936,1.5,2,2.5,1,0.68
1,16,1,2,34,0,"00010.jpg",2,2,0,1,1,600,3129,1.5,2,2.5,1,0.76
1,16,1,2,35,0,"10010.jpg",2,2,0,1,1,700,2389,1.5,2,2.5,1,0.8
1,16,1,2,36,0,"00001.jpg",1,1,0,0,1,800,7141,1.5,2,2.5,1,0.84
1,16,1,2,37,0,"01110.jpg",2,2,0,1,1,900,10561,1.5,2,2.5,1,0.8
1,16,1,2,38,0,"10110.jpg",4,4,1,1,1,1000,10156,1.5,2,2.5,1,0.76
1,16,1,2,39,0,"10111.jpg",4,4,1,1,1,1100,2852,1.5,2,2.5,1,0.72
1,16,1,2,40,0,"00000.jpg",1,1,0,0,1,1200,6066,1.5,2,2.5,1,0.92
1,16,1,2,41,0,"11111.jpg",4,4,1,1,1,1300,3039,1.5,2,2.5,1,0.84
1,16,1,2,42,0,"01101.jpg",1,2,0,0,0,1200,32725,1.5,2,2.5,1,0.84
1,16,1,2,43,0,"11111.jpg",4,4,1,1,1,1300,6832,1.5,2,2.5,1,0.76
1,16,1,2,44,0,"10010.jpg",2,2,0,1,1,1400,4726,1.5,2,2.5,1,0.84
1,16,1,2,45,0,"01101.jpg",1,1,0,0,1,1500,4745,1.5,2,2.5,1,0.72
1,16,1,2,46,0,"11101.jpg",3,3,1,0,1,1600,19444,1.5,2,2.5,1,0.88
1,16,1,2,47,0,"01111.jpg",2,2,0,1,1,1700,15114,1.5,2,2.5,1,0.8
1,16,1,2,48,0,"10001.jpg",1,1,0,0,1,1800,21254,1.5,2,2.5,1,0.88
1,16,1,2,49,0,"00101.jpg",1,1,0,0,1,1900,2790,1.5,2,2.5,1,0.92
1,16,1,2,50,0,"01010.jpg",2,2,0,1,1,2000,2629,1.5,2,2.5,1,0.88
1,16,1,2,51,0,"00111.jpg",2,2,0,1,1,2100,5637,1.5,2,2.5,1,0.8
1,16,1,2,52,0,"11110.jpg",4,4,1,1,1,2200,3139,1.5,2,2.5,1,0.76
1,16,1,2,53,0,"11101.jpg",3,1,1,0,0,2100,7325,1.5,2,2.5,1,0.84
1,16,1,2,54,0,"10001.jpg",1,1,0,0,1,2200,25953,1.5,2,2.5,1,0.88
1,16,1,2,55,0,"10110.jpg",4,4,1,1,1,2300,5484,1.5,2,2.5,1,0.88
1,16,1,2,56,0,"11011.jpg",2,2,0,1,1,2400,4511,1.5,2,2.5,1,0.8
1,16,1,2,57,0,"10100.jpg",3,3,1,0,1,2500,7803,1.5,2,2.5,1,0.8
1,16,1,2,58,0,"01111.jpg",2,2,0,1,1,2600,9659,1.5,2,2.5,1,0.8
1,16,1,2,59,0,"00110.jpg",2,2,0,1,1,2700,32232,1.5,2,2.5,1,0.88
1,16,1,2,60,0,"00100.jpg",1,1,0,0,1,2800,5168,1.5,2,2.5,1,0.68
1,16,1,2,61,0,"10000.jpg",1,1,0,0,1,2900,10074,1.5,2,2.5,1,0.92
1,16,1,2,62,0,"00100.jpg",1,3,0,0,0,2800,4480,1.5,2,2.5,1,0.76
1,16,1,2,63,0,"01000.jpg",1,1,0,0,1,2900,11165,1.5,2,2.5,1,0.96
1,16,1,2,64,0,"10110.jpg",4,4,1,1,1,3000,5094,1.5,2,2.5,1,0.88
1,16,1,3,65,0,"10111.jpg",4,4,1,1,1,3100,2866,1.5,2,2.5,1,0.92
1,16,1,3,66,0,"11010.jpg",2,2,0,1,1,3200,9423,1.5,2,2.5,1,0.88
1,16,1,3,67,0,"10101.jpg",3,3,1,0,1,3300,11045,1.5,2,2.5,1,0.88
1,16,1,3,68,0,"01000.jpg",1,1,0,0,1,3400,2533,1.5,2,2.5,1,0.84
1,16,1,3,69,0,"00001.jpg",1,1,0,0,1,3500,1960,1.5,2,2.5,1,0.84
1,16,1,3,70,0,"01110.jpg",2,2,0,1,1,3600,3675,1.5,2,2.5,1,0.88
1,16,1,3,71,0,"01101.jpg",1,1,0,0,1,3700,12255,1.5,2,2.5,1,0.84
1,16,1,3,72,0,"00110.jpg",2,2,0,1,1,3800,5662,1.5,2,2.5,1,0.84
1,16,1,3,73,0,"10101.jpg",3,3,1,0,1,3900,4236,1.5,2,2.5,1,0.88
1,16,1,3,74,0,"01111.jpg",2,2,0,1,1,4000,2323,1.5,2,2.5,1,0.92
1,16,1,3,75,0,"11110.jpg",4,4,1,1,1,4100,3527,1.5,2,2.5,1,0.96
1,16,1,3,76,0,"10100.jpg",3,3,1,0,1,4200,6130,1.5,2,2.5,1,0.88
1,16,1,3,77,0,"11110.jpg",4,4,1,1,1,4300,2605,1.5,2,2.5,1,0.88
1,16,1,3,78,0,"10111.jpg",4,4,1,1,1,4400,2172,1.5,2,2.5,1,0.88
1,16,1,3,79,0,"01011.jpg",2,2,0,1,1,4500,4493,1.5,2,2.5,1,0.88
1,16,1,3,80,0,"01001.jpg",1,1,0,0,1,4600,2586,1.5,2,2.5,1,0.96
1,16,1,3,81,0,"11100.jpg",3,3,1,0,1,4700,3850,1.5,2,2.5,1,0.76
1,16,1,3,82,0,"10001.jpg",1,1,0,0,1,4800,4546,1.5,2,2.5,1,0.96
1,16,1,3,83,0,"00010.jpg",2,2,0,1,1,4900,2244,1.5,2,2.5,1,0.96
1,16,1,3,84,0,"11101.jpg",3,3,1,0,1,5000,3700,1.5,2,2.5,1,0.88
1,16,1,3,85,0,"01001.jpg",1,1,0,0,1,5100,2232,1.5,2,2.5,1,0.84
1,16,1,3,86,0,"11011.jpg",2,2,0,1,1,5200,2303,1.5,2,2.5,1,0.96
1,16,1,3,87,0,"00011.jpg",2,2,0,1,1,5300,2140,1.5,2,2.5,1,0.92
1,16,1,3,88,0,"10101.jpg",3,3,1,0,1,5400,2973,1.5,2,2.5,1,1
1,16,1,3,89,0,"11001.jpg",1,1,0,0,1,5500,2352,1.5,2,2.5,1,0.88
1,16,1,3,90,0,"00101.jpg",1,1,0,0,1,5600,2428,1.5,2,2.5,1,0.92
1,16,1,3,91,0,"01010.jpg",2,2,0,1,1,5700,2586,1.5,2,2.5,1,0.84
1,16,1,3,92,0,"01110.jpg",2,2,0,1,1,5800,2578,1.5,2,2.5,1,0.92
1,16,1,3,93,0,"00111.jpg",2,2,0,1,1,5900,1621,1.5,2,2.5,1,0.84
1,16,1,3,94,0,"10011.jpg",2,2,0,1,1,6000,7899,1.5,2,2.5,1,0.92
1,16,1,3,95,0,"00100.jpg",1,1,0,0,1,6100,3240,1.5,2,2.5,1,0.92
1,16,1,3,96,0,"01100.jpg",1,1,0,0,1,6200,2063,1.5,2,2.5,1,0.92
1,16,1,0,97,1,"01000pt.jpg",1,1,0,0,1,6200,17569,1.5,2,2.5,1,0.52
1,16,1,0,98,1,"00111pt.jpg",2,2,0,1,1,6200,40272,1.5,2,2.5,1,0.68
1,16,1,0,99,1,"01010pt.jpg",2,2,0,1,1,6200,6370,1.5,2,2.5,1,0.52
1,16,1,0,100,1,"10101pt.jpg",3,3,1,0,1,6200,34794,1.5,2,2.5,1,0.68
1,16,1,0,101,1,"11110pt.jpg",4,4,1,1,1,6200,4712,1.5,2,2.5,1,0.68
1,16,1,0,102,1,"11011pt.jpg",2,2,0,1,1,6200,4994,1.5,2,2.5,1,0.6
1,16,1,0,103,1,"11111pt.jpg",4,4,1,1,1,6200,6312,1.5,2,2.5,1,0.68
1,16,1,0,104,1,"00101pt.jpg",1,1,0,0,1,6200,25968,1.5,2,2.5,1,0.76
1,17,1,1,1,0,"00011.jpg",2,2,0,1,1,100,27796,3.5,5.5,1.5,1,0.28
1,17,1,1,2,0,"00110.jpg",2,4,0,1,0,0,14652,3.5,5.5,1.5,1,0.24
1,17,1,1,3,0,"11001.jpg",1,4,0,0,0,-100,19802,3.5,5.5,1.5,1,0.68
1,17,1,1,4,0,"00111.jpg",2,4,0,1,0,-200,23274,3.5,5.5,1.5,1,0.48
1,17,1,1,5,0,"10101.jpg",3,3,1,0,1,-100,27751,3.5,5.5,1.5,1,0.32
1,17,1,1,6,0,"11011.jpg",2,4,0,1,0,-200,9618,3.5,5.5,1.5,1,0.56
1,17,1,1,7,0,"10000.jpg",1,3,0,0,0,-300,27369,3.5,5.5,1.5,1,0.64
1,17,1,1,8,0,"10001.jpg",1,1,0,0,1,-200,23321,3.5,5.5,1.5,1,0.68
1,17,1,1,9,0,"00110.jpg",2,4,0,1,0,-300,6375,3.5,5.5,1.5,1,0.64
1,17,1,1,10,0,"00000.jpg",1,1,0,0,1,-200,3415,3.5,5.5,1.5,1,0.56
1,17,1,1,11,0,"01010.jpg",2,2,0,1,1,-100,4504,3.5,5.5,1.5,1,0.72
1,17,1,1,12,0,"10101.jpg",3,3,1,0,1,0,4083,3.5,5.5,1.5,1,0.72
1,17,1,1,13,0,"01100.jpg",1,3,0,0,0,-100,8297,3.5,5.5,1.5,1,0.8
1,17,1,1,14,0,"00001.jpg",1,1,0,0,1,0,11172,3.5,5.5,1.5,1,0.6
1,17,1,1,15,0,"00001.jpg",1,1,0,0,1,100,4463,3.5,5.5,1.5,1,0.64
1,17,1,1,16,0,"00111.jpg",2,2,0,1,1,200,9653,3.5,5.5,1.5,1,0.68
1,17,1,1,17,0,"11010.jpg",2,4,0,1,0,100,13355,3.5,5.5,1.5,1,0.76
1,17,1,1,18,0,"11000.jpg",1,1,0,0,1,200,22092,3.5,5.5,1.5,1,0.6
1,17,1,1,19,0,"11110.jpg",4,2,1,1,0,100,8115,3.5,5.5,1.5,1,0.72
1,17,1,1,20,0,"01111.jpg",2,2,0,1,1,200,5748,3.5,5.5,1.5,1,0.56
1,17,1,1,21,0,"01101.jpg",1,1,0,0,1,300,3976,3.5,5.5,1.5,1,0.56
1,17,1,1,22,0,"10001.jpg",1,1,0,0,1,400,11425,3.5,5.5,1.5,1,0.68
1,17,1,1,23,0,"00101.jpg",1,1,0,0,1,500,11231,3.5,5.5,1.5,1,0.76
1,17,1,1,24,0,"01110.jpg",2,2,0,1,1,600,5158,3.5,5.5,1.5,1,0.6
1,17,1,1,25,0,"00100.jpg",1,1,0,0,1,700,9097,3.5,5.5,1.5,1,0.72
1,17,1,1,26,0,"01111.jpg",2,2,0,1,1,800,4093,3.5,5.5,1.5,1,0.64
1,17,1,1,27,0,"00110.jpg",2,2,0,1,1,900,5465,3.5,5.5,1.5,1,0.72
1,17,1,1,28,0,"11110.jpg",4,2,1,1,0,800,22040,3.5,5.5,1.5,1,0.6
1,17,1,1,29,0,"00011.jpg",2,2,0,1,1,900,3932,3.5,5.5,1.5,1,0.8
1,17,1,1,30,0,"01000.jpg",1,1,0,0,1,1000,3959,3.5,5.5,1.5,1,0.72
1,17,1,1,31,0,"00101.jpg",1,1,0,0,1,1100,2218,3.5,5.5,1.5,1,0.64
1,17,1,1,32,0,"01100.jpg",1,1,0,0,1,1200,1931,3.5,5.5,1.5,1,0.64
1,17,1,2,33,0,"01111.jpg",2,2,0,1,1,1300,2774,3.5,5.5,1.5,1,0.68
1,17,1,2,34,0,"01100.jpg",1,1,0,0,1,1400,2007,3.5,5.5,1.5,1,0.76
1,17,1,2,35,0,"11110.jpg",4,4,1,1,1,1500,9536,3.5,5.5,1.5,1,0.8
1,17,1,2,36,0,"10110.jpg",4,4,1,1,1,1600,2770,3.5,5.5,1.5,1,0.84
1,17,1,2,37,0,"10111.jpg",4,4,1,1,1,1700,6434,3.5,5.5,1.5,1,0.8
1,17,1,2,38,0,"00000.jpg",1,1,0,0,1,1800,1824,3.5,5.5,1.5,1,0.76
1,17,1,2,39,0,"11111.jpg",4,4,1,1,1,1900,3176,3.5,5.5,1.5,1,0.72
1,17,1,2,40,0,"10010.jpg",2,4,0,1,0,1800,18792,3.5,5.5,1.5,1,0.92
1,17,1,2,41,0,"01011.jpg",2,2,0,1,1,1900,3337,3.5,5.5,1.5,1,0.84
